,year,month,date_of_month,day_of_week,births
2861,2007,11,1,4,13926
2862,2007,11,2,5,13803
2863,2007,11,3,6,8837
2864,2007,11,4,7,7975
2865,2007,11,5,1,13023
2866,2007,11,6,2,14159
2867,2007,11,7,3,13905
2868,2007,11,8,4,13734
2869,2007,11,9,5,13542
2870,2007,11,10,6,8755
2871,2007,11,11,7,7920
2872,2007,11,12,1,12746
2873,2007,11,13,2,13640
2874,2007,11,14,3,13850
2875,2007,11,15,4,14432
2876,2007,11,16,5,14156
2877,2007,11,17,6,9123
2878,2007,11,18,7,7898
2879,2007,11,19,1,13944
2880,2007,11,20,2,14808
2881,2007,11,21,3,13230
2882,2007,11,22,4,7567
2883,2007,11,23,5,9598
2884,2007,11,24,6,8380
2885,2007,11,25,7,7668
2886,2007,11,26,1,13192
2887,2007,11,27,2,14707
2888,2007,11,28,3,14030
2889,2007,11,29,4,13821
2890,2007,11,30,5,12966
2891,2007,12,1,6,8761
2892,2007,12,2,7,7676
2893,2007,12,3,1,12581
2894,2007,12,4,2,13878
2895,2007,12,5,3,13695
2896,2007,12,6,4,13514
2897,2007,12,7,5,13168
2898,2007,12,8,6,8676
2899,2007,12,9,7,7603
2900,2007,12,10,1,12759
2901,2007,12,11,2,13962
2902,2007,12,12,3,13906
2903,2007,12,13,4,13418
2904,2007,12,14,5,13267
2905,2007,12,15,6,8654
2906,2007,12,16,7,7636
2907,2007,12,17,1,13455
2908,2007,12,18,2,14983
2909,2007,12,19,3,14941
2910,2007,12,20,4,15214
2911,2007,12,21,5,14808
2912,2007,12,22,6,9194
2913,2007,12,23,7,7398
2914,2007,12,24,1,7727
2915,2007,12,25,2,6624
2916,2007,12,26,3,12306
2917,2007,12,27,4,15590
2918,2007,12,28,5,15555
2919,2007,12,29,6,9961
2920,2007,12,30,7,8191
2921,2007,12,31,1,11102
2922,2008,1,1,2,8014
2923,2008,1,2,3,11729
2924,2008,1,3,4,13691
2925,2008,1,4,5,13799
2926,2008,1,5,6,9113
2927,2008,1,6,7,7610
2928,2008,1,7,1,12335
2929,2008,1,8,2,13336
2930,2008,1,9,3,13022
2931,2008,1,10,4,13617
2932,2008,1,11,5,13412
2933,2008,1,12,6,8712
2934,2008,1,13,7,7407
2935,2008,1,14,1,12566
2936,2008,1,15,2,13344
2937,2008,1,16,3,13183
2938,2008,1,17,4,13332
2939,2008,1,18,5,13473
2940,2008,1,19,6,8480
2941,2008,1,20,7,7481
2942,2008,1,21,1,11883
2943,2008,1,22,2,13297
2944,2008,1,23,3,13458
2945,2008,1,24,4,13485
2946,2008,1,25,5,13305
2947,2008,1,26,6,8717
2948,2008,1,27,7,7643
2949,2008,1,28,1,12592
2950,2008,1,29,2,13412
2951,2008,1,30,3,13233
2952,2008,1,31,4,13187
2953,2008,2,1,5,13191
2954,2008,2,2,6,8646
2955,2008,2,3,7,7616
2956,2008,2,4,1,12592
2957,2008,2,5,2,13447
2958,2008,2,6,3,13338
2959,2008,2,7,4,13636
2960,2008,2,8,5,13582
2961,2008,2,9,6,8862
2962,2008,2,10,7,7637
2963,2008,2,11,1,12578
2964,2008,2,12,2,13867
2965,2008,2,13,3,13125
2966,2008,2,14,4,14207
2967,2008,2,15,5,13696
2968,2008,2,16,6,8780
2969,2008,2,17,7,7646
2970,2008,2,18,1,12032
2971,2008,2,19,2,13548
2972,2008,2,20,3,13418
2973,2008,2,21,4,13507
2974,2008,2,22,5,13183
2975,2008,2,23,6,8973
2976,2008,2,24,7,7505
2977,2008,2,25,1,12621
2978,2008,2,26,2,13500
2979,2008,2,27,3,13316
2980,2008,2,28,4,13674
2981,2008,2,29,5,11631
2982,2008,3,1,6,8832
2983,2008,3,2,7,7535
2984,2008,3,3,1,12621
2985,2008,3,4,2,13622
2986,2008,3,5,3,13160
2987,2008,3,6,4,13279
2988,2008,3,7,5,13104
2989,2008,3,8,6,8409
2990,2008,3,9,7,7216
2991,2008,3,10,1,12648
2992,2008,3,11,2,13571
2993,2008,3,12,3,13353
2994,2008,3,13,4,13037
2995,2008,3,14,5,13321
2996,2008,3,15,6,8806
2997,2008,3,16,7,7626
2998,2008,3,17,1,13006
2999,2008,3,18,2,13766
3000,2008,3,19,3,13356
3001,2008,3,20,4,13614
3002,2008,3,21,5,12606
3003,2008,3,22,6,8477
3004,2008,3,23,7,7174
3005,2008,3,24,1,12352
3006,2008,3,25,2,13572
3007,2008,3,26,3,13116
3008,2008,3,27,4,13224
3009,2008,3,28,5,12886
3010,2008,3,29,6,8616
3011,2008,3,30,7,7368
3012,2008,3,31,1,12211
3013,2008,4,1,2,12771
3014,2008,4,2,3,13491
3015,2008,4,3,4,13340
3016,2008,4,4,5,13405
3017,2008,4,5,6,8600
3018,2008,4,6,7,7606
3019,2008,4,7,1,12312
3020,2008,4,8,2,13526
3021,2008,4,9,3,13009
3022,2008,4,10,4,13236
3023,2008,4,11,5,13053
3024,2008,4,12,6,8531
3025,2008,4,13,7,7384
3026,2008,4,14,1,12386
3027,2008,4,15,2,13274
3028,2008,4,16,3,13120
3029,2008,4,17,4,13164
3030,2008,4,18,5,13090
3031,2008,4,19,6,8695
3032,2008,4,20,7,7504
3033,2008,4,21,1,12376
3034,2008,4,22,2,13428
3035,2008,4,23,3,13284
3036,2008,4,24,4,13317
3037,2008,4,25,5,12851
3038,2008,4,26,6,8304
3039,2008,4,27,7,7439
3040,2008,4,28,1,12325
3041,2008,4,29,2,13313
3042,2008,4,30,3,13210
3043,2008,5,1,4,13520
3044,2008,5,2,5,12872
3045,2008,5,3,6,8329
3046,2008,5,4,7,7135
3047,2008,5,5,1,12480
3048,2008,5,6,2,13416
3049,2008,5,7,3,13059
3050,2008,5,8,4,13387
3051,2008,5,9,5,12934
3052,2008,5,10,6,8554
3053,2008,5,11,7,7293
3054,2008,5,12,1,12613
3055,2008,5,13,2,13238
3056,2008,5,14,3,13405
3057,2008,5,15,4,13521
3058,2008,5,16,5,13062
3059,2008,5,17,6,8246
3060,2008,5,18,7,7573
3061,2008,5,19,1,12614
3062,2008,5,20,2,13912
3063,2008,5,21,3,13853
3064,2008,5,22,4,13732
3065,2008,5,23,5,13342
3066,2008,5,24,6,8529
3067,2008,5,25,7,7441
3068,2008,5,26,1,7948
3069,2008,5,27,2,13181
3070,2008,5,28,3,14397
3071,2008,5,29,4,13783
3072,2008,5,30,5,13602
3073,2008,5,31,6,8864
3074,2008,6,1,7,7651
3075,2008,6,2,1,12590
3076,2008,6,3,2,13459
3077,2008,6,4,3,13597
3078,2008,6,5,4,13438
3079,2008,6,6,5,13159
3080,2008,6,7,6,8708
3081,2008,6,8,7,7727
3082,2008,6,9,1,12450
3083,2008,6,10,2,13789
3084,2008,6,11,3,13609
3085,2008,6,12,4,13796
3086,2008,6,13,5,12394
3087,2008,6,14,6,8603
3088,2008,6,15,7,7779
3089,2008,6,16,1,12732
3090,2008,6,17,2,13756
3091,2008,6,18,3,13638
3092,2008,6,19,4,13452
3093,2008,6,20,5,13403
3094,2008,6,21,6,8857
3095,2008,6,22,7,7651
3096,2008,6,23,1,12794
3097,2008,6,24,2,13983
3098,2008,6,25,3,13728
3099,2008,6,26,4,13547
3100,2008,6,27,5,13411
3101,2008,6,28,6,8991
3102,2008,6,29,7,7840
3103,2008,6,30,1,12898
3104,2008,7,1,2,14350
3105,2008,7,2,3,14189
3106,2008,7,3,4,14182
3107,2008,7,4,5,9449
3108,2008,7,5,6,8061
3109,2008,7,6,7,7725
3110,2008,7,7,1,13340
3111,2008,7,8,2,14771
3112,2008,7,9,3,14098
3113,2008,7,10,4,13952
3114,2008,7,11,5,13697
3115,2008,7,12,6,9084
3116,2008,7,13,7,7885
3117,2008,7,14,1,12881
3118,2008,7,15,2,14221
3119,2008,7,16,3,14016
3120,2008,7,17,4,13987
3121,2008,7,18,5,13542
3122,2008,7,19,6,8978
3123,2008,7,20,7,7999
3124,2008,7,21,1,13053
3125,2008,7,22,2,14241
3126,2008,7,23,3,13994
3127,2008,7,24,4,13622
3128,2008,7,25,5,13417
3129,2008,7,26,6,8898
3130,2008,7,27,7,7940
3131,2008,7,28,1,13054
3132,2008,7,29,2,14259
3133,2008,7,30,3,13883
3134,2008,7,31,4,13939
3135,2008,8,1,5,13684
3136,2008,8,2,6,9018
3137,2008,8,3,7,7911
3138,2008,8,4,1,13155
3139,2008,8,5,2,13981
3140,2008,8,6,3,13800
3141,2008,8,7,4,13859
3142,2008,8,8,5,15374
3143,2008,8,9,6,9233
3144,2008,8,10,7,7951
3145,2008,8,11,1,13186
3146,2008,8,12,2,14336
3147,2008,8,13,3,13933
3148,2008,8,14,4,14248
3149,2008,8,15,5,13890
3150,2008,8,16,6,9180
3151,2008,8,17,7,7848
3152,2008,8,18,1,13404
3153,2008,8,19,2,14348
3154,2008,8,20,3,14083
3155,2008,8,21,4,14010
3156,2008,8,22,5,13923
3157,2008,8,23,6,8997
3158,2008,8,24,7,8008
3159,2008,8,25,1,13051
3160,2008,8,26,2,14260
3161,2008,8,27,3,14213
3162,2008,8,28,4,14718
3163,2008,8,29,5,14260
3164,2008,8,30,6,9182
3165,2008,8,31,7,8002
3166,2008,9,1,1,8105
3167,2008,9,2,2,13488
3168,2008,9,3,3,14657
3169,2008,9,4,4,14980
3170,2008,9,5,5,14475
3171,2008,9,6,6,9450
3172,2008,9,7,7,8209
3173,2008,9,8,1,13437
3174,2008,9,9,2,14567
3175,2008,9,10,3,14474
3176,2008,9,11,4,13391
3177,2008,9,12,5,14312
3178,2008,9,13,6,9552
3179,2008,9,14,7,8405
3180,2008,9,15,1,13775
3181,2008,9,16,2,14736
3182,2008,9,17,3,14316
3183,2008,9,18,4,14512
3184,2008,9,19,5,14151
3185,2008,9,20,6,9227
3186,2008,9,21,7,8183
3187,2008,9,22,1,13246
3188,2008,9,23,2,14464
3189,2008,9,24,3,14016
3190,2008,9,25,4,14176
3191,2008,9,26,5,13705
3192,2008,9,27,6,9168
3193,2008,9,28,7,7892
3194,2008,9,29,1,12819
3195,2008,9,30,2,13737
3196,2008,10,1,3,13761
3197,2008,10,2,4,13742
3198,2008,10,3,5,13189
3199,2008,10,4,6,8788
3200,2008,10,5,7,7609
3201,2008,10,6,1,12557
3202,2008,10,7,2,13728
3203,2008,10,8,3,13499
3204,2008,10,9,4,13301
3205,2008,10,10,5,13264
3206,2008,10,11,6,8624
3207,2008,10,12,7,7590
3208,2008,10,13,1,11616
3209,2008,10,14,2,13396
3210,2008,10,15,3,13299
3211,2008,10,16,4,13163
3212,2008,10,17,5,12957
3213,2008,10,18,6,8373
3214,2008,10,19,7,7205
3215,2008,10,20,1,12384
3216,2008,10,21,2,13478
3217,2008,10,22,3,13256
3218,2008,10,23,4,13239
3219,2008,10,24,5,12872
3220,2008,10,25,6,8409
3221,2008,10,26,7,7318
3222,2008,10,27,1,12358
3223,2008,10,28,2,13528
3224,2008,10,29,3,12954
3225,2008,10,30,4,12950
3226,2008,10,31,5,11013
3227,2008,11,1,6,8395
3228,2008,11,2,7,7807
3229,2008,11,3,1,12887
3230,2008,11,4,2,13244
3231,2008,11,5,3,13041
3232,2008,11,6,4,13153
3233,2008,11,7,5,13203
3234,2008,11,8,6,8538
3235,2008,11,9,7,7305
3236,2008,11,10,1,12333
3237,2008,11,11,2,13323
3238,2008,11,12,3,12852
3239,2008,11,13,4,12541
3240,2008,11,14,5,12824
3241,2008,11,15,6,8377
3242,2008,11,16,7,7225
3243,2008,11,17,1,12251
3244,2008,11,18,2,13202
3245,2008,11,19,3,12874
3246,2008,11,20,4,13436
3247,2008,11,21,5,13189
3248,2008,11,22,6,8449
3249,2008,11,23,7,7301
3250,2008,11,24,1,13493
3251,2008,11,25,2,13929
3252,2008,11,26,3,12242
3253,2008,11,27,4,7126
3254,2008,11,28,5,9247
3255,2008,11,29,6,7803
3256,2008,11,30,7,7315
3257,2008,12,1,1,13029
3258,2008,12,2,2,14138
3259,2008,12,3,3,13317
3260,2008,12,4,4,13250
3261,2008,12,5,5,12734
3262,2008,12,6,6,8422
3263,2008,12,7,7,7282
3264,2008,12,8,1,12322
3265,2008,12,9,2,13112
3266,2008,12,10,3,13113
3267,2008,12,11,4,12851
3268,2008,12,12,5,12903
3269,2008,12,13,6,8436
3270,2008,12,14,7,7380
3271,2008,12,15,1,12377
3272,2008,12,16,2,13900
3273,2008,12,17,3,13814
3274,2008,12,18,4,14324
3275,2008,12,19,5,14007
3276,2008,12,20,6,8665
3277,2008,12,21,7,7635
3278,2008,12,22,1,13831
3279,2008,12,23,2,13374
3280,2008,12,24,3,9235
3281,2008,12,25,4,6471
3282,2008,12,26,5,10890
3283,2008,12,27,6,8728
3284,2008,12,28,7,7677
3285,2008,12,29,1,13951
3286,2008,12,30,2,15645
3287,2008,12,31,3,12906
3288,2009,1,1,4,8145
3289,2009,1,2,5,10995
3290,2009,1,3,6,8338
3291,2009,1,4,7,7283
3292,2009,1,5,1,12125
3293,2009,1,6,2,13222
3294,2009,1,7,3,13119
3295,2009,1,8,4,13019
3296,2009,1,9,5,12647
3297,2009,1,10,6,8233
3298,2009,1,11,7,7122
3299,2009,1,12,1,12178
3300,2009,1,13,2,12597
3301,2009,1,14,3,13013
3302,2009,1,15,4,12800
3303,2009,1,16,5,12542
3304,2009,1,17,6,8175
3305,2009,1,18,7,7151
3306,2009,1,19,1,11353
3307,2009,1,20,2,12935
3308,2009,1,21,3,12822
3309,2009,1,22,4,13125
3310,2009,1,23,5,12995
3311,2009,1,24,6,8357
3312,2009,1,25,7,7261
3313,2009,1,26,1,12156
3314,2009,1,27,2,13107
3315,2009,1,28,3,12703
3316,2009,1,29,4,12729
3317,2009,1,30,5,12527
3318,2009,1,31,6,8201
3319,2009,2,1,7,7255
3320,2009,2,2,1,12525
3321,2009,2,3,2,13330
3322,2009,2,4,3,12894
3323,2009,2,5,4,12817
3324,2009,2,6,5,12517
3325,2009,2,7,6,8451
3326,2009,2,8,7,7462
3327,2009,2,9,1,12484
3328,2009,2,10,2,13612
3329,2009,2,11,3,13219
3330,2009,2,12,4,13635
3331,2009,2,13,5,11832
3332,2009,2,14,6,8550
3333,2009,2,15,7,7434
3334,2009,2,16,1,11731
3335,2009,2,17,2,13151
3336,2009,2,18,3,13324
3337,2009,2,19,4,13171
3338,2009,2,20,5,12995
3339,2009,2,21,6,8628
3340,2009,2,22,7,7286
3341,2009,2,23,1,12363
3342,2009,2,24,2,13110
3343,2009,2,25,3,13084
3344,2009,2,26,4,13134
3345,2009,2,27,5,12732
3346,2009,2,28,6,8396
3347,2009,3,1,7,7342
3348,2009,3,2,1,12276
3349,2009,3,3,2,13265
3350,2009,3,4,3,12903
3351,2009,3,5,4,13176
3352,2009,3,6,5,13081
3353,2009,3,7,6,8556
3354,2009,3,8,7,7314
3355,2009,3,9,1,12400
3356,2009,3,10,2,13568
3357,2009,3,11,3,12999
3358,2009,3,12,4,13134
3359,2009,3,13,5,12087
3360,2009,3,14,6,8396
3361,2009,3,15,7,7130
3362,2009,3,16,1,12264
3363,2009,3,17,2,13542
3364,2009,3,18,3,12987
3365,2009,3,19,4,12706
3366,2009,3,20,5,12927
3367,2009,3,21,6,8286
3368,2009,3,22,7,7168
3369,2009,3,23,1,12056
3370,2009,3,24,2,13309
3371,2009,3,25,3,13027
3372,2009,3,26,4,12785
3373,2009,3,27,5,12692
3374,2009,3,28,6,8381
3375,2009,3,29,7,7348
3376,2009,3,30,1,12330
3377,2009,3,31,2,13136
3378,2009,4,1,3,12247
3379,2009,4,2,4,13233
3380,2009,4,3,5,13078
3381,2009,4,4,6,8389
3382,2009,4,5,7,7238
3383,2009,4,6,1,12200
3384,2009,4,7,2,13589
3385,2009,4,8,3,13177
3386,2009,4,9,4,13278
3387,2009,4,10,5,12007
3388,2009,4,11,6,7906
3389,2009,4,12,7,6864
3390,2009,4,13,1,11617
3391,2009,4,14,2,13415
3392,2009,4,15,3,12804
3393,2009,4,16,4,13095
3394,2009,4,17,5,12481
3395,2009,4,18,6,8364
3396,2009,4,19,7,7309
3397,2009,4,20,1,12252
3398,2009,4,21,2,13273
3399,2009,4,22,3,12958
3400,2009,4,23,4,12872
3401,2009,4,24,5,12231
3402,2009,4,25,6,8191
3403,2009,4,26,7,7198
3404,2009,4,27,1,12199
3405,2009,4,28,2,13243
3406,2009,4,29,3,12701
3407,2009,4,30,4,12413
3408,2009,5,1,5,12930
3409,2009,5,2,6,8169
3410,2009,5,3,7,7220
3411,2009,5,4,1,12126
3412,2009,5,5,2,13358
3413,2009,5,6,3,12686
3414,2009,5,7,4,13088
3415,2009,5,8,5,12738
3416,2009,5,9,6,8180
3417,2009,5,10,7,7339
3418,2009,5,11,1,12410
3419,2009,5,12,2,13415
3420,2009,5,13,3,12920
3421,2009,5,14,4,13033
3422,2009,5,15,5,12874
3423,2009,5,16,6,8327
3424,2009,5,17,7,7256
3425,2009,5,18,1,12467
3426,2009,5,19,2,13543
3427,2009,5,20,3,13694
3428,2009,5,21,4,13569
3429,2009,5,22,5,13314
3430,2009,5,23,6,8618
3431,2009,5,24,7,7481
3432,2009,5,25,1,8058
3433,2009,5,26,2,13239
3434,2009,5,27,3,14350
3435,2009,5,28,4,14057
3436,2009,5,29,5,13290
3437,2009,5,30,6,8602
3438,2009,5,31,7,7480
3439,2009,6,1,1,12541
3440,2009,6,2,2,13408
3441,2009,6,3,3,13080
3442,2009,6,4,4,13036
3443,2009,6,5,5,12648
3444,2009,6,6,6,8428
3445,2009,6,7,7,7221
3446,2009,6,8,1,12472
3447,2009,6,9,2,13368
3448,2009,6,10,3,13248
3449,2009,6,11,4,13079
3450,2009,6,12,5,12780
3451,2009,6,13,6,8376
3452,2009,6,14,7,7380
3453,2009,6,15,1,12465
3454,2009,6,16,2,13542
3455,2009,6,17,3,13440
3456,2009,6,18,4,13611
3457,2009,6,19,5,12846
3458,2009,6,20,6,8603
3459,2009,6,21,7,7559
3460,2009,6,22,1,12396
3461,2009,6,23,2,13700
3462,2009,6,24,3,13268
3463,2009,6,25,4,13362
3464,2009,6,26,5,12981
3465,2009,6,27,6,8474
3466,2009,6,28,7,7471
3467,2009,6,29,1,12776
3468,2009,6,30,2,14061
3469,2009,7,1,3,14311
3470,2009,7,2,4,13931
3471,2009,7,3,5,10630
3472,2009,7,4,6,7978
3473,2009,7,5,7,7333
3474,2009,7,6,1,12415
3475,2009,7,7,2,14208
3476,2009,7,8,3,14252
3477,2009,7,9,4,13566
3478,2009,7,10,5,13276
3479,2009,7,11,6,8769
3480,2009,7,12,7,7627
3481,2009,7,13,1,12570
3482,2009,7,14,2,14086
3483,2009,7,15,3,13939
3484,2009,7,16,4,14012
3485,2009,7,17,5,13258
3486,2009,7,18,6,8626
3487,2009,7,19,7,7536
3488,2009,7,20,1,12612
3489,2009,7,21,2,13974
3490,2009,7,22,3,13657
3491,2009,7,23,4,13880
3492,2009,7,24,5,13132
3493,2009,7,25,6,8887
3494,2009,7,26,7,7716
3495,2009,7,27,1,12684
3496,2009,7,28,2,14163
3497,2009,7,29,3,13619
3498,2009,7,30,4,13537
3499,2009,7,31,5,13307
3500,2009,8,1,6,8684
3501,2009,8,2,7,7492
3502,2009,8,3,1,12642
3503,2009,8,4,2,13937
3504,2009,8,5,3,13510
3505,2009,8,6,4,13377
3506,2009,8,7,5,13122
3507,2009,8,8,6,8830
3508,2009,8,9,7,7683
3509,2009,8,10,1,12759
3510,2009,8,11,2,14021
3511,2009,8,12,3,13764
3512,2009,8,13,4,13391
3513,2009,8,14,5,13398
3514,2009,8,15,6,8566
3515,2009,8,16,7,7750
3516,2009,8,17,1,13104
3517,2009,8,18,2,14226
3518,2009,8,19,3,13634
3519,2009,8,20,4,13994
3520,2009,8,21,5,13291
3521,2009,8,22,6,8952
3522,2009,8,23,7,7650
3523,2009,8,24,1,12664
3524,2009,8,25,2,13928
3525,2009,8,26,3,13770
3526,2009,8,27,4,13861
3527,2009,8,28,5,13530
3528,2009,8,29,6,8805
3529,2009,8,30,7,7702
3530,2009,8,31,1,12758
3531,2009,9,1,2,14107
3532,2009,9,2,3,13659
3533,2009,9,3,4,13900
3534,2009,9,4,5,13622
3535,2009,9,5,6,8959
3536,2009,9,6,7,7587
3537,2009,9,7,1,7947
3538,2009,9,8,2,13555
3539,2009,9,9,3,16081
3540,2009,9,10,4,14887
3541,2009,9,11,5,13032
3542,2009,9,12,6,9264
3543,2009,9,13,7,7871
3544,2009,9,14,1,13393
3545,2009,9,15,2,14558
3546,2009,9,16,3,14130
3547,2009,9,17,4,14095
3548,2009,9,18,5,13951
3549,2009,9,19,6,9032
3550,2009,9,20,7,8014
3551,2009,9,21,1,13415
3552,2009,9,22,2,14318
3553,2009,9,23,3,13973
3554,2009,9,24,4,14048
3555,2009,9,25,5,13449
3556,2009,9,26,6,9013
3557,2009,9,27,7,7817
3558,2009,9,28,1,12723
3559,2009,9,29,2,13829
3560,2009,9,30,3,13465
3561,2009,10,1,4,13628
3562,2009,10,2,5,13264
3563,2009,10,3,6,8548
3564,2009,10,4,7,7443
3565,2009,10,5,1,12559
3566,2009,10,6,2,13674
3567,2009,10,7,3,13078
3568,2009,10,8,4,13174
3569,2009,10,9,5,12706
3570,2009,10,10,6,8577
3571,2009,10,11,7,7268
3572,2009,10,12,1,12105
3573,2009,10,13,2,12941
3574,2009,10,14,3,12882
3575,2009,10,15,4,13115
3576,2009,10,16,5,12605
3577,2009,10,17,6,8155
3578,2009,10,18,7,7356
3579,2009,10,19,1,12056
3580,2009,10,20,2,13142
3581,2009,10,21,3,12924
3582,2009,10,22,4,12935
3583,2009,10,23,5,12621
3584,2009,10,24,6,8353
3585,2009,10,25,7,7120
3586,2009,10,26,1,12238
3587,2009,10,27,2,13230
3588,2009,10,28,3,13043
3589,2009,10,29,4,12683
3590,2009,10,30,5,11978
3591,2009,10,31,6,7658
3592,2009,11,1,7,7519
3593,2009,11,2,1,12212
3594,2009,11,3,2,13205
3595,2009,11,4,3,12743
3596,2009,11,5,4,12805
3597,2009,11,6,5,12314
3598,2009,11,7,6,8044
3599,2009,11,8,7,7260
3600,2009,11,9,1,11874
3601,2009,11,10,2,13287
3602,2009,11,11,3,12889
3603,2009,11,12,4,12751
3604,2009,11,13,5,11739
3605,2009,11,14,6,8281
3606,2009,11,15,7,7232
3607,2009,11,16,1,11940
3608,2009,11,17,2,12950
3609,2009,11,18,3,12866
3610,2009,11,19,4,12822
3611,2009,11,20,5,13002
3612,2009,11,21,6,8335
3613,2009,11,22,7,7230
3614,2009,11,23,1,13125
3615,2009,11,24,2,13907
3616,2009,11,25,3,11986
3617,2009,11,26,4,6864
3618,2009,11,27,5,8750
3619,2009,11,28,6,7604
3620,2009,11,29,7,7169
3621,2009,11,30,1,12542
3622,2009,12,1,2,13900
3623,2009,12,2,3,13267
3624,2009,12,3,4,12952
3625,2009,12,4,5,12131
3626,2009,12,5,6,7855
3627,2009,12,6,7,7103
3628,2009,12,7,1,11732
3629,2009,12,8,2,12823
3630,2009,12,9,3,12497
3631,2009,12,10,4,12299
3632,2009,12,11,5,11834
3633,2009,12,12,6,8082
3634,2009,12,13,7,7027
3635,2009,12,14,1,12254
3636,2009,12,15,2,13347
3637,2009,12,16,3,12961
3638,2009,12,17,4,13425
3639,2009,12,18,5,13478
3640,2009,12,19,6,8436
3641,2009,12,20,7,7225
3642,2009,12,21,1,13512
3643,2009,12,22,2,14102
3644,2009,12,23,3,11819
3645,2009,12,24,4,8441
3646,2009,12,25,5,6160
3647,2009,12,26,6,7172
3648,2009,12,27,7,7480
3649,2009,12,28,1,13354
3650,2009,12,29,2,14600
3651,2009,12,30,3,13829
3652,2009,12,31,4,11667
3653,2010,1,1,5,7871
3654,2010,1,2,6,6990
3655,2010,1,3,7,6988
3656,2010,1,4,1,11844
3657,2010,1,5,2,12995
3658,2010,1,6,3,12520
3659,2010,1,7,4,12541
3660,2010,1,8,5,12183
3661,2010,1,9,6,7809
3662,2010,1,10,7,6963
3663,2010,1,11,1,11892
3664,2010,1,12,2,12921
3665,2010,1,13,3,12307
3666,2010,1,14,4,12543
3667,2010,1,15,5,12278
3668,2010,1,16,6,8032
3669,2010,1,17,7,7131
3670,2010,1,18,1,11220
3671,2010,1,19,2,12510
3672,2010,1,20,3,12514
3673,2010,1,21,4,12762
3674,2010,1,22,5,12364
3675,2010,1,23,6,7996
3676,2010,1,24,7,7014
3677,2010,1,25,1,11623
3678,2010,1,26,2,12821
3679,2010,1,27,3,12441
3680,2010,1,28,4,12342
3681,2010,1,29,5,11838
3682,2010,1,30,6,8035
3683,2010,1,31,7,6832
3684,2010,2,1,1,11445
3685,2010,2,2,2,12831
3686,2010,2,3,3,12453
3687,2010,2,4,4,12369
3688,2010,2,5,5,12362
3689,2010,2,6,6,7948
3690,2010,2,7,7,6893
3691,2010,2,8,1,11912
3692,2010,2,9,2,12747
3693,2010,2,10,3,12535
3694,2010,2,11,4,12389
3695,2010,2,12,5,12281
3696,2010,2,13,6,7947
3697,2010,2,14,7,7167
3698,2010,2,15,1,11156
3699,2010,2,16,2,12363
3700,2010,2,17,3,12734
3701,2010,2,18,4,12764
3702,2010,2,19,5,12401
3703,2010,2,20,6,8201
3704,2010,2,21,7,7211
3705,2010,2,22,1,11996
3706,2010,2,23,2,12628
3707,2010,2,24,3,12438
3708,2010,2,25,4,12449
3709,2010,2,26,5,12046
3710,2010,2,27,6,7832
3711,2010,2,28,7,6895
3712,2010,3,1,1,11984
3713,2010,3,2,2,12868
3714,2010,3,3,3,12525
3715,2010,3,4,4,12549
3716,2010,3,5,5,12272
3717,2010,3,6,6,7832
3718,2010,3,7,7,6887
3719,2010,3,8,1,11514
3720,2010,3,9,2,12839
3721,2010,3,10,3,12740
3722,2010,3,11,4,12481
3723,2010,3,12,5,12347
3724,2010,3,13,6,7893
3725,2010,3,14,7,6808
3726,2010,3,15,1,11548
3727,2010,3,16,2,12700
3728,2010,3,17,3,12781
3729,2010,3,18,4,12054
3730,2010,3,19,5,12119
3731,2010,3,20,6,8005
3732,2010,3,21,7,6992
3733,2010,3,22,1,11657
3734,2010,3,23,2,12752
3735,2010,3,24,3,12473
3736,2010,3,25,4,12591
3737,2010,3,26,5,12088
3738,2010,3,27,6,7995
3739,2010,3,28,7,6922
3740,2010,3,29,1,11745
3741,2010,3,30,2,12868
3742,2010,3,31,3,12619
3743,2010,4,1,4,11994
3744,2010,4,2,5,11666
3745,2010,4,3,6,7854
3746,2010,4,4,7,6721
3747,2010,4,5,1,11571
3748,2010,4,6,2,12888
3749,2010,4,7,3,12228
3750,2010,4,8,4,12312
3751,2010,4,9,5,11988
3752,2010,4,10,6,7844
3753,2010,4,11,7,6907
3754,2010,4,12,1,11964
3755,2010,4,13,2,12549
3756,2010,4,14,3,12708
3757,2010,4,15,4,12614
3758,2010,4,16,5,12136
3759,2010,4,17,6,7878
3760,2010,4,18,7,6978
3761,2010,4,19,1,11845
3762,2010,4,20,2,13010
3763,2010,4,21,3,12594
3764,2010,4,22,4,12485
3765,2010,4,23,5,12095
3766,2010,4,24,6,7964
3767,2010,4,25,7,6965
3768,2010,4,26,1,12034
3769,2010,4,27,2,12619
3770,2010,4,28,3,12500
3771,2010,4,29,4,12374
3772,2010,4,30,5,11852
3773,2010,5,1,6,7911
3774,2010,5,2,7,6922
3775,2010,5,3,1,11995
3776,2010,5,4,2,12770
3777,2010,5,5,3,12801
3778,2010,5,6,4,12410
3779,2010,5,7,5,11914
3780,2010,5,8,6,7877
3781,2010,5,9,7,6823
3782,2010,5,10,1,12286
3783,2010,5,11,2,12845
3784,2010,5,12,3,12637
3785,2010,5,13,4,12246
3786,2010,5,14,5,12337
3787,2010,5,15,6,7963
3788,2010,5,16,7,7022
3789,2010,5,17,1,11953
3790,2010,5,18,2,12854
3791,2010,5,19,3,12411
3792,2010,5,20,4,12559
